tweet_id,airline_sentiment,airline,tweet
568602156988657000,negative,US Airways,"@USAirways 42 minutes holding. Seriously, if your average wait time is over 30 minutes then maybe, just maybe, you're understaffed."
568602309703249000,negative,US Airways,"@USAirways I already HAVE, four times"
568602597197623000,neutral,Delta,@JetBlue Can I bring my dog on board?
568602614839033000,neutral,Delta,"@JetBlue So anything found while cleaning the plane in DC would be at the baggage office, even something small?"
568602701623218000,negative,Delta,@JetBlue how come you're responding to everyone else and not me #wtf
568602933035601000,positive,Delta,@JetBlue I LOVE JET BLUE!
568602941940043000,positive,Virgin America,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef
568603024320434000,negative,Delta,@JetBlue the departure time keeps getting Late Flightr.  I'll be lucky if I'm home by 3am
568603081274986000,negative,United,@united thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!
568604039430033000,neutral,United,@united @HiltonWorldwide @Caravannyc @MaysvilleNYC Let's go! Join me on my first trip back to NYCâ€¦as a tourist: http://t.co/egaEjtRGLb
568604231026003000,negative,Southwest,@SouthwestAir link doesn't work
568604311598469000,negative,Delta,@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9
568604366690627000,neutral,Delta,@JetBlue we are bringing 2 guitars. can we bring them as carry on?
568604690767872000,positive,Virgin America,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel
568604735772741000,negative,US Airways,@USAirways flight 728 from PHL to London has been sitting on the tarmac for 46min w/NO further update from the pilot. what gives???
568604830291222000,negative,Southwest,@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA
568604899870711000,neutral,Southwest,@SouthwestAir give me tickets to atlanta! I would do anything!  Anything ðŸ˜†
568605001666449000,positive,US Airways,"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!"
568605113457242000,negative,United,@united can you help 689 in Chicago get to a gate. Freezing on a runway seems like a crappy thing to do at 9pm
568605358534447000,neutral,Southwest,"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this."
568605449659895000,positive,Virgin America,@VirginAmerica Thanks!
568605539866976000,positive,US Airways,@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!
568605590735294000,negative,US Airways,@USAirways thanks for overFlight Booking Problems first class and automatically downgrading my upgrade 3 min before boarding. #ffstatusdontmatter #thenewaa
568605600273141000,neutral,Southwest,@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!
568605955614642000,positive,Southwest,"@SouthwestAir appreciate the reply, hopefully those LAX agents get the memo. Cheers!"
568606066155634000,positive,US Airways,@USAirways FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!
568606101412962000,negative,United,@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?
568606225027485000,negative,United,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zOUOwgv3Q6
568606238428270000,negative,US Airways,"@USAirways ruined our honeymoon by causing us to miss our international flight, and now we are stranded."
568606485716078000,negative,United,@united after waiting for over an hour we finally board the airplane only to find out we have to call maintenance. And this plane is cold.ðŸ˜¡
568606685230555000,negative,Delta,@JetBlue time to reevaluate my nyc carrier.
568606704566439000,neutral,US Airways,"@USAirways but it's not their fault, because their policy says they at least got us to our destination. Really?"
568606997546999000,negative,United,"@united enough already with the poor service, old planes, ridiculous routing. 1k and time to find a new airline with status match."
568607013212590000,negative,United,"@united I was rebooked, however it would have been nice not to have to wait an extra 90 min at the airport.  How will you make this right?"
568607094426996000,negative,US Airways,"@USAirways we can't afford the international change fees to rebook our trip so we wanted to go home, turns out we can't afford to go home."
568607402645454000,negative,United,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?
568607425047240000,negative,US Airways,"@USAirways due to your expensive change fees either. Out of all the airlines, we chose yours, all do you could screw us. STRANDED!! No help!"
568607454893727000,positive,Southwest,@SouthwestAir would be cool if the best airlines company hooked me up with @Imaginedragons tickets for Vegas ;)
568607562251108000,neutral,Virgin America,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks
568607646204465000,negative,United,@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer
568607755042484000,negative,US Airways,"@USAirways 1st a Late Flight plane, then missing flight crew, then maintenance problems, gates switched 4 times. You call this customer service??"
568608132731154000,negative,US Airways,@USAirways the least you could do is make up for what you have caused. You are ruining people's memories! You should be ashamed!
568608136485056000,negative,United,@united it's freezing on the gate bridge#waitingforbags#united#EWR
568608189089869000,positive,Delta,@JetBlue in the sky on flight 833 from BOS to SFO. Awesome crew! Helene rocks!
568608665072246000,negative,US Airways,@USAirways you gladly take the loyal customer's money but when you cause an inconvenience you do nothing to help fix the problem you caused.
568608718994026000,negative,Virgin America,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
568608850569338000,negative,United,@united recent services have been very bad. My NC trip was aweful. Very disappointed and never again.
568608982321012000,negative,United,@united stuck on Tarmac for the last hour. Can I have a beer?
568609263485984000,negative,Southwest,@SouthwestAir  Just picked up my bag at SEATAC all the clothes are soaking wet... #bagawim http://t.co/nGxAl9OmL6
568609430754865000,negative,US Airways,@USAirways sitting on the Tarmac waiting to deplane 40+ minutes. The level of service I've come to expect.
568609999200477000,negative,US Airways,@USAirways - BOS -&gt; DCA delayed again. This needs to stop. I will be filing complaints with the FAA and Consumer Affairs
568610311487561000,positive,United,@united that would be great - 1k us651621
568611024837849000,negative,Delta,@JetBlue after 40 mins they tell us they can't check temperature for at least 2 more hours. So it's back to the gate to wait. #mosiacfail
568611276026351000,negative,Southwest,"@SouthwestAir I have never been mor e disappointed in a company, charging $8 to use your wifi which only works for about 8 apps parhetic"
568611300609118000,negative,United,.@united board customers onto a plane with no pilot? The only thing that expedited was my time in line to book a new flight. Come on now.
568611364803096000,positive,United,@united sent you my confirmation via DM. Thank you very much
568611413687603000,negative,United,@united I missed it. Set up in a hotel. Flights delayed in SFO for 6+ hours. Missing all the wedding festivities of my friend. ðŸ˜ž
568611474416906000,negative,Delta,@JetBlue I appreciate the quick response but how can no one go outside to check temp so we can leave in BUF #currentlysittingontarmac
568611482780508000,negative,Southwest,@SouthwestAir I love ya but your bringin me down. An hour Late Flight leaving and now we've been sitting in the runway for 20 min ðŸ˜¥ #fail
568611514711552000,neutral,United,@united What happens on 9:11 a.m. of 9/11 2spooky 4me m8 such spook much scare
568611700674584000,negative,Southwest,"@SouthwestAir We should be landing at RIC right now, but haven't even left ATL. Should have picked Delta maybe?"
568611819864117000,positive,Delta,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :)
568611966937214000,negative,Southwest,@SouthwestAir BETSY is the BESTY! Gettin' stuck at #LAS might not be bad for most..but I want home! #homewardbound #betsy #besty #thankyou
568612163578773000,negative,United,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.
568612181480243000,positive,Delta,@JetBlue thank you very very much!! ðŸ’™ðŸ’™
568612680937766000,neutral,United,"@united can someone at the airport in Portland, OR buy a ticket to be picked up and used 2days Late Flightr by other from Perth, AUSTRALIA? Thanks"
568612911222026000,negative,United,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus"
